0.599754	1.30489	-0.866266
0.612216	0.434031	1.16091
0.47258	1.40762	-2.21685
0.423018	1.38097	2.2735
0.572522	0.993363	-2.1044
0.459218	1.02326	-2.5192
0.34176	0.453623	-1.45734
0.580391	0.948073	-4.60373
0.479011	1.18557	-7.96733
0.413865	1.1134	-0.493598
0.508941	1.30367	-0.667604
0.458025	1.13063	3.62826
0.499298	0.806922	0.494158
0.367077	0.600915	-0.452626
0.318786	0.657233	1.18974
0.545183	0.941887	-0.757905
0.489399	0.815986	-0.656758
0.419384	1.03181	-6.68708
0.445297	0.95436	0.141665
0.429197	1.2749	1.42064
0.546776	1.29745	1.96022
0.451396	1.00773	-2.42034
0.462187	0.75529	-0.189838
0.390065	0.885058	0.812474
0.450625	1.08703	0.568669
0.489793	0.777466	-1.88537
0.476867	0.938327	-0.255075
0.432632	0.776451	-1.01884
0.476278	0.597066	-1.29567
0.368782	0.728544	-0.623779
0.311726	1.26026	0.211096
0.493004	1.17948	0.13854
0.553879	1.29982	0.321544
0.587204	0.882412	6.82507
0.530611	0.784386	-0.00667254
0.589637	0.935969	0.705855
0.565779	1.54947	-1.38356
0.553557	0.797279	1.52781
0.592255	0.540075	0.954173
0.513269	1.21133	0.218342
0.515159	1.4953	0.136368
0.375807	1.16694	1.48902
0.407212	0.661046	0.659341
0.48784	1.11044	14.6749
0.522839	1.09804	-0.198878
0.607736	0.78525	-6.12583
0.634553	1.22129	0.788305
0.448435	1.06398	-0.415112
0.505167	1.68293	-0.295094
0.564386	1.83261	0.26467
0.645614	1.0889	-0.0226725
0.471296	0.814022	-4.18665
0.251053	0.687742	7.75175
0.458748	0.882145	0.131471
0.583268	1.03242	-1.24778
0.49189	1.68013	2.26991
0.460691	0.752823	-3.57662
0.320715	0.573934	0.0794857
0.348022	0.626073	1.21376
0.533962	0.490548	-50.1461
0.555041	0.861016	2.90648
0.50548	0.694499	1.31444
0.650606	0.688253	1.0296
0.557317	1.10044	-0.899502
0.44877	0.908922	0.158376
0.587403	0.632348	-69.1361
0.50094	1.00446	-7.14843
0.463878	1.22146	-0.281725
0.547842	1.37685	-1.39746
0.409944	1.10187	1.48706
0.38451	1.20482	1.20209
0.567103	1.21753	-0.168111
0.346384	2.02887	0.0866577
0.602967	0.994902	0.939578
0.55047	1.55837	-0.822846
0.353369	0.87678	-0.332611
0.428527	1.64006	0.283848
0.503584	0.914406	-0.759695
0.655287	1.72188	-0.23798
0.507101	1.04523	-0.642189
0.414772	0.961566	-1.78251
0.581138	1.26051	-1.46686
0.437765	0.811618	25.6189
0.433527	0.774635	1.59632
0.526724	1.11398	2.1669
0.463966	0.954483	-2.6254
0.424751	0.922603	0.617154
0.530608	1.20136	1.20562
0.588928	0.843455	1.77522
0.425621	1.27185	-10.2249
0.473167	1.1265	0.63728
0.409243	1.32936	-0.269135
0.464675	0.497563	0.459969
0.479298	1.85471	-0.345429
0.447136	1.25016	0.509898
0.54994	0.757271	1.27334
0.569204	0.809785	0.108789
0.456751	0.590862	-2.26542
0.525221	1.17422	0.926616
0.463974	1.07055	-1.24342
0.36633	0.516309	1.28458
0.454961	1.12448	-1.62261
0.561176	0.706998	1.39419
0.584413	0.579458	-0.728728
0.493365	0.630199	0.36232
0.400704	0.977925	0.781161
0.523445	0.898087	-1.38499
0.471461	0.873667	-66.7327
0.546913	1.067	1.1032
0.52795	1.31578	0.773728
0.567901	1.28752	-1.17941
0.439015	1.43065	1.10337
0.483854	1.66952	-0.806375
0.541138	0.680836	-2.00843
0.421323	0.61476	-1.70894
0.494509	1.37511	-0.554881
0.445282	0.789653	9.2
0.341817	0.703	-0.795416
0.348876	0.667198	54.853
0.46855	1.06757	-16.1077
0.606416	0.730735	0.769483
0.457362	1.02587	-4.41214
0.538724	1.18222	-0.150976
0.468997	0.69069	2.07156
0.415319	0.631772	-2.50885
0.496474	1.32584	1.45484
0.56473	1.3036	0.200342
0.437464	0.933281	1.32533
0.542651	1.20042	-0.565747
0.472354	1.31242	39.4563
0.500551	1.01471	-0.489306
0.464154	0.985562	-2.78344
0.571494	0.827481	-3.32227
0.523884	1.38352	1.44659
0.58402	1.13222	0.5194
0.616065	1.19078	0.206889
0.570456	2.02007	0.281009
0.408153	1.08463	-0.497208
0.511089	1.25697	-2.77741
0.478212	1.09411	6.41546
0.687648	0.620646	-0.638715
0.552424	0.711282	-0.521881
0.5276	1.36363	2.02086
0.559296	0.767161	-0.453399
0.462749	1.22218	-0.989662
0.495381	0.963626	-0.952064
0.351212	1.11855	-11.9796
0.571413	1.18713	-1.1214
0.57695	0.665664	-0.196026
0.30939	0.489912	-0.345367
0.473829	0.928321	-0.374915
0.394696	1.14346	0.509074
0.456237	0.691321	6.23732
0.407877	1.0041	-0.0597949
0.55821	1.18722	1.47184
0.556407	1.1315	1.3312
0.434892	1.64762	3.2918
0.572873	1.21268	1.0136
0.455124	1.12993	3.98248
0.401665	0.787228	151.627
0.408431	1.52354	-0.625323
0.29261	0.95489	0.653857
0.445698	1.75047	-0.491837
0.458972	1.22401	-0.0979992
0.50608	1.2704	0.740835
0.320907	0.633939	0.307226
0.48649	0.959049	1.24457
0.394588	0.813207	0.857004
0.552502	1.35238	8.45353
0.439309	1.22361	0.216051
0.443718	1.38837	0.851891
0.730014	1.30844	0.0131042
0.539507	0.7149	-2.92959
0.437553	0.806294	0.666466
0.501847	0.450501	19.5736
0.427875	1.34119	-0.761848
0.475963	0.638869	0.735336
0.383415	0.829609	0.469662
0.486766	1.67906	1.85676
0.432728	0.586811	0.442398
0.42587	0.520854	2.66419
0.422262	0.91635	2.11907
0.534116	1.61001	0.741549
0.421425	0.729934	-0.597163
0.290609	1.28992	0.132329
0.560211	0.610851	3.77651
0.350182	0.970426	-1.94041
