0.122649	1.77244	0.879663
0.593749	2.29101	-0.836972
0.166787	1.28277	13.1039
0.310255	0.431191	-1.0505
0.6077	5.22404	-2.14778
0.0162102	1.08787	1.33336
0.695842	1.60637	1.54592
0.314714	0.6608	0.101628
0.852984	0.477031	-0.344326
0.287594	0.36216	-0.657588
0.294383	2.49367	-0.546851
0.500778	1.14579	-4.32288
0.62169	0.488438	0.778735
0.48411	1.4832	-0.342544
0.0451686	0.380665	2.25331
0.976972	0.2895	-1.21413
0.798015	0.354342	-1.53026
0.787003	0.601819	1.46958
0.641635	0.308387	-0.19076
0.47423	0.558712	-0.426504
0.394572	0.773506	0.192127
0.0344867	1.96729	-0.277166
0.325926	0.722969	-2.33265
0.816438	0.311089	1.23784
0.0538717	1.33353	-0.0399615
0.431756	1.03523	-0.0235015
0.666088	0.35206	-0.565146
0.452897	1.27885	-0.136746
0.0306056	5.97966	-0.743883
0.51075	1.11416	-0.671334
0.084206	2.03012	-2.31929
0.424993	1.23158	11.529
0.86191	0.838282	1.46495
0.77149	0.427136	0.235477
0.478879	0.369334	0.965664
0.792532	2.83817	-3.14368
0.342632	0.592813	0.720996
0.141838	0.443688	-4.12943
0.202251	0.107957	-2.62361
0.825993	0.705638	-41.2868
0.230721	0.139378	107.399
0.83939	0.755567	-0.961621
0.434746	0.759561	-0.462558
0.0718433	2.3848	-3.34192
0.242073	1.46703	2.65544
0.941048	0.0736047	0.125761
0.49927	2.24604	-5.71669
0.0179581	0.0321905	1.29706
0.500842	0.0810307	1.76298
0.152204	1.85878	17.8509
0.689315	1.61483	0.26159
0.7301	3.30394	0.138986
0.555736	0.0924377	-0.3981
0.26397	0.195435	-8.41201
0.0392586	0.481014	-0.543327
0.109734	2.43714	2.91932
0.439033	0.895851	0.351598
0.595567	2.14264	-2.30651
0.395993	2.76871	0.386051
0.855691	5.01843	0.328408
0.83578	0.305882	-0.831896
0.497973	0.422892	1.50451
0.883566	1.67938	-61.488
0.721264	1.85665	-0.9903
0.26733	2.53676	3.20404
0.558725	1.10519	1.0664
0.0799784	0.00668296	9.23558
0.0741868	0.0522574	1.35404
0.0162805	0.431339	-1.92714
0.467061	1.1043	0.534968
0.109906	1.3483	0.209429
0.326064	0.129051	-1.05318
0.287937	0.132064	0.438796
0.200296	3.81153	0.666534
0.529686	0.286795	-0.233757
0.642661	2.37882	1.85375
0.49448	1.59679	0.502607
0.0597243	0.744633	-4.63648
0.941034	2.08568	-0.111117
0.0259266	0.875094	-46.8982
0.458402	3.63319	0.957471
0.556813	0.135997	0.590608
0.286063	1.64421	0.642255
0.827718	0.888726	0.862123
0.376873	0.883265	-2.54988
0.823737	2.10023	3.93985
0.785253	0.184321	-1.12415
0.875368	1.06476	-1.19535
0.40236	0.316101	0.869946
0.348348	0.606654	1.52107
0.488066	0.488216	0.337212
0.427886	1.35533	-0.551433
0.229928	0.153335	1.2495
0.820694	0.487823	-5.34
0.887439	1.34919	-1.37736
0.312739	0.298341	-0.67756
0.909489	0.318719	-0.397282
0.790604	1.95174	-0.248792
0.447742	1.20749	-2.5286
0.896732	0.756097	-0.186737
0.712328	1.0474	-1.86828
0.894404	1.92697	0.135624
0.123227	0.154765	0.713807
0.506917	0.661256	-2.34401
0.9842	0.921425	0.908812
0.490454	0.643033	-0.191971
0.881154	2.4869	0.016223
0.931274	1.12405	1.16232
0.940234	0.536788	0.10566
0.681062	0.343336	-0.428459
0.240497	1.9403	-1.86865
0.492924	0.145898	0.00753857
0.945917	1.8514	-0.252156
0.58195	2.01729	-0.186314
0.211564	0.52398	-0.025204
0.610937	0.269432	-0.385429
0.349181	0.106013	-0.0900614
0.175502	0.177697	-0.355539
0.561287	0.144231	0.265507
0.846778	0.667812	0.678192
0.964683	0.0612654	4.09175
0.65244	2.40605	0.392928
0.789077	2.22414	0.101626
0.20554	1.47146	1.24226
0.16583	0.00708057	-4.27134
0.466593	0.362752	1.96642
0.803734	0.173525	-1.22564
0.339333	2.83146	1.41353
0.734176	1.15427	-0.0617819
0.713482	3.52687	0.469149
0.236134	0.622863	3.88964
0.616472	0.918755	0.0408188
0.389901	0.207453	3.50841
0.366236	0.430994	0.191889
0.267643	0.00011557	-3.37371
0.510822	1.05917	0.182357
0.740089	1.02628	-0.0710126
0.488848	3.05838	-0.255193
0.431016	0.204797	-0.700503
0.0734496	0.113992	1.31107
0.411229	2.06229	-1.0578
0.080195	0.879423	-74.3164
0.148749	0.122797	-0.193904
0.422266	0.995343	-0.849775
0.775161	0.150528	-0.805929
0.621948	0.333448	2.43013
0.88174	1.26496	-0.365302
0.179913	0.185223	0.261555
0.0489918	1.08507	9.15221
0.805354	1.00688	2.15295
0.205741	0.0582939	0.662897
0.966867	0.392013	-4.40487
0.983053	0.472812	-0.00478574
0.0476352	0.016726	-0.013852
0.420446	4.93626	-0.897696
0.683361	0.199385	-3.74758
0.899766	0.0320481	0.212402
0.186808	0.814638	-0.295699
0.400586	0.99575	2.37181
0.0639578	0.379022	-0.781589
0.781564	0.414036	0.0991968
0.72839	2.14397	-0.980693
0.263642	0.130969	-5.67242
0.442602	0.560659	6.23467
0.418177	0.0413578	2.49335
0.92953	0.838844	-11.7813
0.466686	0.0882529	11.0863
0.81003	0.377246	3.0605
0.521599	0.0497823	-0.503848
0.222474	0.381814	1.13524
0.53638	1.01684	5.99997
0.972106	0.0131766	2.16409
0.12852	0.922657	-1.35071
0.533174	2.09645	0.527126
0.630884	1.89036	0.35301
0.225816	0.518902	-0.464449
0.681609	2.9406	-6.56359
0.131729	0.329609	4.23023
0.348685	1.26328	3.45738
0.664357	4.30314	5.55784
0.777842	0.474993	1.56718
0.104918	2.65543	-0.278626
0.924303	0.0531217	-1.78531
0.615358	0.244786	0.553421
0.778124	1.01323	0.488297
0.369256	0.0231285	-1.84553
0.440286	0.405151	0.465852
0.324289	2.74029	0.0844116
0.0905756	0.247201	-0.218533
0.50406	1.19597	2.57893
0.663517	0.45979	-2.26402
0.74245	0.763918	0.794399
0.991324	2.44866	-0.749312
0.392313	1.8358	0.247572
0.274939	0.22448	-0.859038
0.995618	1.6435	-1.22997
0.0719303	0.167102	0.0576336
0.683433	0.955993	-0.00578173
0.767511	1.74191	-131.438
0.0317805	1.29762	-2.45352
0.760495	2.69721	0.529987
0.0633264	0.420512	0.812204
0.268365	0.0418267	0.825532
0.217053	0.635074	2.20076
0.531853	0.166054	4.03448
0.0164955	0.274908	-0.206235
0.597381	2.21975	0.484979
0.816573	0.439442	-0.367161
0.297519	0.582072	1.2694
0.631993	1.45068	-1.139
0.574048	11.051	-2.25583
0.817105	0.257665	-3.10092
0.663486	0.424434	-0.643244
0.635333	1.47097	6.53394
0.96471	1.02398	-0.0235976
0.281466	0.340378	-3.61435
0.0974684	0.33888	0.0089502
0.474043	0.60272	-1.83351
0.528894	0.0976314	-0.430346
0.139389	0.311401	-0.276288
0.109652	4.43288	-0.229332
0.35358	0.202282	0.615014
0.851043	1.8055	-0.255835
0.188823	1.41202	-0.760843
0.0936814	2.15443	-0.0823733
0.67729	1.59901	0.180668
0.475975	0.247824	1.34706
0.18604	2.66491	-0.327897
0.988011	0.335405	-5.65558
0.609649	2.66218	0.259493
0.214859	0.95487	-0.689382
0.728631	2.32323	0.144404
0.110597	3.25931	2.45603
0.333194	0.971144	-2.35949
0.234302	1.21796	4.12152
0.57504	0.778887	0.809881
0.82013	0.193647	-3.47184
0.0394354	2.03814	-0.000173952
0.0339267	2.69057	2.33455
0.896578	0.860214	-19.2999
0.710954	1.53026	0.45471
0.472217	0.295312	-0.467969
0.975839	0.486568	2.45114
0.427996	0.857544	0.523911
0.221849	0.466765	0.795716
0.774042	0.559595	4.35333
0.439933	0.058891	-0.924211
0.681875	0.507032	-1.02397
0.414834	0.0283359	0.397556
0.97386	0.584836	-1.80212
0.697675	0.0383684	0.295409
0.338063	2.88087	0.606892
0.561882	0.37476	-8.72309
0.356851	1.90241	0.310344
0.448715	0.398057	-0.384504
0.0358234	0.509852	1.0839
0.586401	1.41243	-0.47064
0.487316	0.787367	-0.434341
0.842513	0.460508	-4.41138
0.413448	0.334265	-0.796157
0.582765	0.288611	-0.900965
0.285635	1.73385	1.55174
0.373458	2.02846	0.686992
0.0940932	0.00449925	-1.24446
0.0400042	0.349562	14.1276
0.416271	0.771708	1.00166
0.923381	3.4063	1.43801
0.050123	0.408246	1.00227
0.202816	0.633012	-0.116244
0.609199	1.44	12.4158
0.529677	0.252617	0.258469
0.440128	0.646069	-0.913177
0.610738	0.585843	-2.19818
0.35147	1.49984	-9.39897
0.248689	0.508337	1.02445
0.558065	1.11088	0.534125
0.379915	0.697021	0.508474
0.744394	0.929392	0.459677
0.299792	1.5877	-2.56199
0.324036	0.75763	-0.36062
0.565337	0.234734	1.44541
0.977214	0.963109	-0.302983
0.0214972	0.201788	4.68316
0.0485648	0.476676	-1.04055
0.0175154	0.537117	2.00725
0.728166	0.0565645	1.6063
0.0215909	0.814126	-2.62549
0.690803	0.458095	-15.847
0.797716	0.261009	0.460358
0.433063	0.978187	-0.0843789
0.202094	0.79721	2.10582
0.0858317	0.973734	-0.0682492
0.430394	0.653066	-0.784855
0.480611	2.85315	0.481406
0.498861	1.67362	-4.26323
0.62358	3.97119	4.39193
0.259255	0.220081	0.225011
0.379579	0.348856	-1.86504
0.575726	1.58633	0.229091
0.514339	0.550795	-0.537672
0.862273	0.0742257	0.115572
0.328881	0.835532	-1.27938
0.203951	1.50852	0.354854
0.372299	0.453147	0.77828
0.0173547	3.0009	-1.06778
0.597036	0.0499498	-1.02627
0.457532	0.96343	-6.53549
0.594044	0.719669	0.264048
0.95955	0.414604	-2.88415
0.0280588	1.27994	-3.8856
0.451015	0.517733	-0.22008
0.514767	2.52354	-0.634766
0.716591	0.529858	-0.356111
0.838576	0.707504	-0.407767
0.394495	0.0806791	-1.25136
0.108836	0.920915	-1.2807
0.954977	0.0194407	-0.913721
0.813991	0.634808	0.712812
0.965159	0.243093	1.93797
0.986902	0.29665	-2.05607
0.0351954	0.338982	-0.598417
0.864412	0.0359924	-3.1078
0.0894523	1.49208	0.555787
0.459247	0.0564968	-0.0159992
0.602246	2.0251	-0.148112
0.634377	1.03359	-0.304973
0.356718	0.0274763	-2.22154
0.720673	0.539538	2.47496
0.98543	0.403809	-258.392
0.101204	3.45243	-0.407885
0.574916	0.692886	-0.0440491
0.908694	0.930812	1.48147
0.627048	0.539902	9.68342
0.628243	0.874709	-0.457919
0.0313671	0.0696654	2.55252
0.442795	0.749527	0.266272
0.599782	0.0785649	6.98993
0.200853	3.22604	-0.43731
0.404733	2.22199	-0.211326
0.123182	0.649425	1.57485
0.622268	0.210925	2.36945
0.160252	0.98913	-0.320589
