-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 0 0
-2.675 0 0
-2.625 0 0
-2.575 1.72414e-05 1.68048e-05
-2.525 1.72414e-05 1.15659e-05
-2.475 2.58621e-05 1.37661e-05
-2.425 3.44828e-05 1.54212e-05
-2.375 0.000103448 3.31645e-05
-2.325 0.000172414 4.56164e-05
-2.275 0.00037069 6.00671e-05
-2.225 0.000637931 6.68868e-05
-2.175 0.00112069 9.24466e-05
-2.125 0.00201724 0.000148366
-2.075 0.00308621 0.000143166
-2.025 0.00528448 0.000249636
-1.975 0.00767241 0.000250297
-1.925 0.0121552 0.000404805
-1.875 0.0169052 0.000483293
-1.825 0.0246034 0.000859401
-1.775 0.0335948 0.000680246
-1.725 0.0440862 0.00089407
-1.675 0.0581207 0.001089
-1.625 0.0741552 0.0013779
-1.575 0.0972931 0.00182091
-1.525 0.115224 0.00205611
-1.475 0.141776 0.00223986
-1.425 0.164621 0.00245902
-1.375 0.195103 0.00265874
-1.325 0.224397 0.00375606
-1.275 0.249052 0.00370564
-1.225 0.275155 0.00419226
-1.175 0.304862 0.0036838
-1.125 0.323302 0.00365766
-1.075 0.343422 0.0045705
-1.025 0.360819 0.00407925
-0.975 0.369336 0.00398383
-0.925 0.381793 0.00389335
-0.875 0.382957 0.00444589
-0.825 0.389397 0.00388127
-0.775 0.386414 0.0038723
-0.725 0.383198 0.00394469
-0.675 0.375509 0.00301981
-0.625 0.373491 0.00406606
-0.575 0.36606 0.00375695
-0.525 0.351888 0.00373196
-0.475 0.341414 0.00246303
-0.425 0.334172 0.00307855
-0.375 0.322466 0.0031358
-0.325 0.309267 0.00212775
-0.275 0.304569 0.00332387
-0.225 0.295931 0.00244337
-0.175 0.294603 0.0029335
-0.125 0.287741 0.00250988
-0.075 0.284707 0.002805
-0.025 0.283621 0.00198763
0.025 0.281629 0.00311515
0.075 0.2865 0.00244333
0.125 0.29219 0.00240596
0.175 0.295448 0.0032758
0.225 0.30306 0.00337339
0.275 0.308284 0.00317561
0.325 0.31706 0.00300514
0.375 0.325172 0.0039414
0.425 0.337379 0.00334022
0.475 0.347672 0.00434314
0.525 0.360672 0.00415412
0.575 0.370672 0.00399873
0.625 0.377474 0.00347321
0.675 0.386388 0.00354507
0.725 0.394509 0.00359067
0.775 0.397974 0.00421917
0.825 0.395207 0.00441438
0.875 0.397974 0.00403503
0.925 0.390991 0.0038431
0.975 0.380164 0.0046504
1.025 0.370491 0.00489446
1.075 0.352957 0.00438052
1.125 0.340957 0.00448696
1.175 0.309595 0.00399651
1.225 0.287138 0.0039753
1.275 0.257897 0.00361974
1.325 0.228672 0.00248722
1.375 0.196879 0.00274888
1.425 0.170681 0.00221924
1.475 0.145526 0.00207365
1.525 0.117681 0.00207171
1.575 0.0943276 0.00136501
1.625 0.0744483 0.00125812
1.675 0.0589569 0.00140385
1.725 0.0443448 0.000869588
1.775 0.0326121 0.000988209
1.825 0.0238448 0.000802428
1.875 0.0170776 0.000489254
1.925 0.0121379 0.000466538
1.975 0.00768966 0.000451481
2.025 0.00489655 0.000255266
2.075 0.00285345 0.000180201
2.125 0.00184483 0.000190476
2.175 0.00101724 7.9852e-05
2.225 0.000551724 7.3756e-05
2.275 0.000456897 8.98167e-05
2.325 0.000189655 3.83596e-05
2.375 6.03448e-05 2.20629e-05
2.425 2.58621e-05 1.37661e-05
2.475 8.62069e-06 8.40241e-06
2.525 0 0
2.575 0 0
2.625 0 0
2.675 1.72414e-05 1.68048e-05
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
