-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 0 0
-2.4625 8.19672e-06 7.98918e-06
-2.4375 0 0
-2.4125 4.91803e-05 3.29912e-05
-2.3875 5.7377e-05 3.33456e-05
-2.3625 0.000106557 5.82775e-05
-2.3375 0.000147541 6.94548e-05
-2.3125 0.000311475 6.94548e-05
-2.2875 0.000229508 4.83537e-05
-2.2625 0.00045082 9.33671e-05
-2.2375 0.000614754 0.000118144
-2.2125 0.00095082 0.000145524
-2.1875 0.00111475 0.000165809
-2.1625 0.00152459 0.000294193
-2.1375 0.00161475 0.000248693
-2.1125 0.00213115 0.000264082
-2.0875 0.00240164 0.000274871
-2.0625 0.00309016 0.00033542
-2.0375 0.00406557 0.000374474
-2.0125 0.00480328 0.000489626
-1.9875 0.00535246 0.000408239
-1.9625 0.00737705 0.000520347
-1.9375 0.00817213 0.000532759
-1.9125 0.0099918 0.000664842
-1.8875 0.0118443 0.000693762
