-0.754701	-0.660164	1
-0.832092	-0.681482	18
-0.732392	-0.893041	31
-0.533686	-0.613414	12
-0.484213	-0.521464	15
0.00371557	-0.951432	20
0.35676	-0.803571	23
0.410058	-0.827986	4
0.552096	-0.957725	7
0.626571	-0.964115	30
0.426846	-0.776446	32
0.303909	-0.572297	22
0.459299	-0.337669	2
0.372012	-0.261299	21
0.233619	0.160937	17
-0.0417242	-0.0114806	14
-0.0457706	0.143669	3
-0.0564068	0.169834	16
-0.0135474	0.512095	13
0.154538	0.68001	25
0.863731	0.508103	19
0.837711	0.879751	29
0.531528	0.940534	27
0.312037	0.810967	5
-0.257007	0.673133	6
-0.54778	0.989221	28
-0.870714	0.509307	11
-0.75808	0.360274	24
-0.441534	0.0917158	9
-0.663351	0.144877	8
-0.965397	0.166357	10
-0.894478	-0.092985	26
